,Date,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,total
45,2022-10-16,0.0,0.0,77.5,66.71,60.82,52.98,53.95,52.98,50.03,54.93,60.82,70.63,75.54,96.14,133.41,158.93,202.09,243.29,256.04,275.66,296.26,295.28,310.0,319.81,319.81,317.84,325.69,330.6,326.67,313.92,318.82,305.09,298.23,294.29,294.29,278.6,290.37,288.42,282.53,263.89,266.83,242.31,226.61,201.1,175.6,149.11,136.36,114.78,9625.55
46,2022-10-17,0.0,0.0,86.59,78.06,79.28,73.18,73.18,73.18,70.73,74.4,82.94,93.91,112.2,129.28,178.07,219.54,279.29,326.86,339.05,353.69,380.52,397.59,411.01,402.47,400.04,398.82,415.89,387.84,400.04,386.62,407.35,387.84,390.28,382.97,350.03,353.69,348.81,337.84,325.64,303.69,298.81,278.08,262.22,217.09,197.57,173.19,139.03,118.3,11976.69
47,2022-10-18,0.0,0.0,91.48,87.97,86.79,76.24,71.54,69.2,70.37,71.54,86.79,99.69,121.98,140.75,175.93,209.94,262.72,299.07,323.71,337.78,350.68,360.07,374.14,387.04,372.97,377.66,381.17,378.83,376.48,370.62,384.7,374.14,378.83,385.87,367.1,345.99,341.31,321.36,313.15,277.97,265.07,253.34,240.44,229.88,204.07,164.2,140.75,118.46,11519.8
48,2022-10-19,0.0,0.0,94.31,90.86,82.81,79.36,77.06,77.06,75.91,79.36,86.26,90.86,115.01,140.31,186.32,216.21,272.58,292.12,315.12,332.38,346.18,363.43,384.13,362.28,387.58,378.38,378.38,368.03,381.83,376.08,370.34,355.38,361.13,342.73,356.53,330.08,328.93,302.47,299.02,270.28,262.22,246.12,244.97,210.46,184.02,163.31,126.51,118.46,11303.13
49,2022-10-20,0.0,0.0,89.65,80.57,86.24,76.03,71.49,73.76,76.03,74.89,85.11,97.59,106.67,129.37,184.97,225.82,267.81,295.05,307.53,333.62,352.91,358.59,359.72,363.13,363.13,377.88,371.07,361.99,358.59,359.72,357.46,366.54,351.78,360.86,342.7,320.01,314.34,305.26,297.31,275.75,268.94,259.86,234.9,208.8,178.16,161.14,137.3,110.08,11140.12
50,2022-10-21,0.0,0.0,83.15,77.3,77.3,74.94,66.75,67.92,67.92,77.3,83.15,94.86,117.11,138.18,187.37,231.88,274.03,296.29,325.56,339.61,356.01,367.72,381.77,394.65,388.8,402.85,397.0,387.63,387.63,370.06,374.74,365.38,367.72,351.32,346.64,329.08,336.1,319.7,305.65,289.25,289.25,249.44,241.24,215.48,193.22,162.78,138.18,114.77,11504.67
51,2022-10-22,0.0,0.0,89.75,75.43,66.83,63.98,62.07,60.16,58.25,65.88,68.75,69.7,86.89,102.16,139.4,180.46,214.83,244.44,264.49,290.27,310.32,310.32,322.73,311.27,323.68,328.46,320.83,319.87,311.27,298.87,306.5,297.91,301.73,281.68,283.59,271.17,262.58,247.31,240.62,226.3,214.83,195.74,191.93,168.05,156.59,128.9,117.45,98.35,9352.59
52,2022-10-23,0.0,0.0,74.96,64.53,58.83,51.24,52.19,51.24,48.39,53.14,58.83,68.32,73.07,92.99,129.05,153.73,195.48,235.34,247.67,266.65,286.57,285.62,299.86,309.35,309.35,307.45,315.04,319.79,315.99,303.66,308.4,295.12,288.48,284.68,284.68,269.49,280.89,278.98,273.29,255.26,258.11,234.38,219.2,194.53,169.86,144.23,131.9,111.03,9310.84
53,2022-10-24,0.0,0.0,80.77,72.8,73.94,68.26,68.26,68.26,65.98,69.39,77.36,87.59,104.65,120.59,166.09,204.77,260.51,304.88,316.26,329.91,354.93,370.85,383.37,375.41,373.14,372.0,387.92,361.76,373.14,360.62,379.96,361.76,364.03,357.21,326.49,329.91,325.35,315.12,303.74,283.26,278.71,259.38,244.58,202.49,184.29,161.54,129.68,110.35,11171.22
54,2022-10-25,0.0,0.0,89.15,85.73,84.58,74.29,69.72,67.43,68.58,69.72,84.58,97.15,118.87,137.15,171.44,204.59,256.03,291.46,315.46,329.18,341.74,350.9,364.61,377.18,363.46,368.03,371.46,369.18,366.89,361.18,374.89,364.61,369.18,376.03,357.75,337.17,332.6,313.17,305.17,270.88,258.31,246.88,234.31,224.02,198.88,160.02,137.15,115.44,11226.21
55,2022-10-26,0.0,0.0,94.5,91.04,82.97,79.52,77.21,77.21,76.06,79.52,86.43,91.04,115.24,140.59,186.69,216.65,273.13,292.71,315.77,333.05,346.88,364.17,384.91,363.02,388.36,379.15,379.15,368.78,382.6,376.84,371.08,356.09,361.86,343.42,357.25,330.75,329.59,303.08,299.63,270.81,262.75,246.62,245.47,210.89,184.38,163.64,126.77,118.7,11325.97
56,2022-10-27,0.0,0.0,89.15,80.12,85.76,75.61,71.09,73.35,75.61,74.49,84.63,97.05,106.08,128.65,183.95,224.58,266.32,293.41,305.83,331.78,350.97,356.61,357.73,361.12,361.12,375.79,369.02,359.99,356.61,357.73,355.48,364.51,349.84,358.86,340.81,318.24,312.59,303.56,295.67,274.23,267.45,258.43,233.6,207.64,177.17,160.25,136.55,109.47,11078.51
57,2022-10-28,0.0,0.0,77.68,72.21,72.21,70.02,62.37,63.45,63.45,72.21,77.68,88.62,109.4,129.1,175.05,216.62,256.01,276.8,304.14,317.27,332.59,343.53,356.66,368.7,363.22,376.35,370.88,362.13,362.13,345.72,350.09,341.34,343.53,328.21,323.84,307.43,313.99,298.68,285.55,270.23,270.23,233.04,225.37,201.3,180.52,152.08,129.1,107.22,10747.94
58,2022-10-29,0.0,0.0,93.76,78.8,69.82,66.83,64.83,62.84,60.84,68.82,71.82,72.82,90.77,106.73,145.63,188.53,224.43,255.35,276.3,303.24,324.18,324.18,337.15,325.17,338.15,343.13,335.16,334.16,325.17,312.21,320.19,311.21,315.2,294.25,296.25,283.28,274.31,258.35,251.37,236.4,224.43,204.48,200.49,175.55,163.59,134.66,122.69,102.74,9770.27
59,2022-10-30,0.0,0.0,78.37,67.45,61.5,53.57,54.57,53.57,50.59,55.55,61.5,71.43,76.38,97.22,134.91,160.71,204.35,246.02,258.92,278.76,299.58,298.59,313.47,323.4,323.4,321.41,329.35,334.31,330.34,317.45,322.41,308.52,301.57,297.61,297.61,281.73,293.63,291.66,285.69,266.85,269.83,245.03,229.15,203.36,177.57,150.79,137.89,116.07,9733.62
60,2022-10-31,0.0,0.0,85.05,76.66,77.86,71.87,71.87,71.87,69.47,73.07,81.45,92.24,110.2,126.97,174.88,215.61,274.31,321.02,333.0,347.38,373.73,390.49,403.68,395.28,392.89,391.7,408.46,380.91,392.89,379.72,400.08,380.91,383.31,376.12,343.78,347.38,342.58,331.8,319.82,298.27,293.47,273.11,257.53,213.21,194.05,170.09,136.56,116.19,11762.78
