,Date,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,total
46,2022-10-17,0.0,0.0,6.97,6.05,4.65,4.18,4.18,3.72,4.18,4.65,7.9,12.08,20.45,34.38,57.15,76.67,102.23,118.49,138.93,150.55,165.41,167.74,181.68,177.03,178.89,177.03,180.75,177.97,180.75,176.11,177.03,178.43,175.64,167.27,166.35,158.92,153.81,144.04,138.93,127.78,119.88,105.01,82.71,68.77,55.75,37.64,27.42,20.91,4627.06
47,2022-10-18,0.0,0.0,7.66,5.41,4.96,4.5,4.05,4.05,4.5,5.86,9.46,14.42,27.04,39.65,64.0,81.12,106.81,125.29,138.35,157.28,163.58,175.31,180.72,176.65,180.72,180.72,179.36,176.2,177.56,170.8,169.45,169.45,163.14,160.44,152.78,146.01,143.3,130.24,124.38,111.31,102.74,94.19,76.16,59.49,42.36,31.1,22.98,15.32,4480.86
48,2022-10-19,0.0,0.0,7.1,6.21,4.87,4.87,4.43,3.99,4.87,5.77,9.32,14.63,25.28,37.7,60.31,76.72,104.21,122.84,135.7,147.68,161.42,169.41,168.51,169.85,177.39,174.28,175.61,172.95,172.51,172.95,171.62,177.39,170.29,163.64,156.99,146.78,140.58,128.6,125.06,113.09,106.87,85.15,71.84,53.22,40.79,31.05,22.17,16.41,4412.93
49,2022-10-20,0.0,0.0,8.2,6.37,5.47,4.55,4.1,4.55,5.01,5.92,10.02,14.11,26.42,38.26,64.67,81.07,105.22,127.99,141.65,154.86,167.62,173.08,176.73,178.55,184.92,175.81,179.0,173.99,173.54,175.81,178.09,171.71,172.62,163.97,159.41,152.13,147.57,137.1,126.62,115.23,110.22,87.91,71.06,54.66,41.0,31.43,24.6,17.31,4530.15
50,2022-10-21,0.0,0.0,8.24,6.87,5.5,5.5,5.04,4.58,5.04,5.95,9.16,15.11,25.2,38.48,61.38,82.46,113.6,126.42,143.37,158.95,168.11,175.9,178.64,183.23,183.23,182.3,183.23,182.3,178.64,180.94,183.68,181.39,173.61,160.78,158.03,152.53,137.42,130.09,116.81,106.27,98.94,81.99,71.46,61.83,44.89,33.44,26.56,19.23,4556.36
51,2022-10-22,0.0,0.0,8.08,5.72,5.05,4.37,3.71,4.04,4.04,4.37,6.73,9.42,19.52,26.58,44.08,59.89,79.06,87.48,101.61,114.4,124.49,128.86,136.94,141.31,138.62,137.27,139.3,130.21,134.58,128.86,125.83,122.14,116.42,111.7,111.03,102.62,100.6,92.53,92.19,85.8,81.42,69.65,57.88,46.09,35.66,25.91,19.85,14.47,3340.35
52,2022-10-23,0.0,0.0,5.82,4.66,4.07,3.49,3.49,2.91,2.91,3.49,5.24,6.7,13.39,18.05,29.41,42.51,55.31,66.09,74.53,84.72,92.58,97.82,105.67,111.79,112.67,112.37,113.25,107.42,113.54,108.01,110.92,105.38,105.97,101.89,96.65,94.91,98.98,96.94,97.53,89.67,85.88,82.09,71.91,55.9,37.26,26.2,19.8,13.68,2893.45
53,2022-10-24,0.0,0.0,6.81,5.89,4.54,4.09,4.09,3.63,4.09,4.54,7.71,11.8,19.96,33.58,55.8,74.86,99.82,115.71,135.67,147.01,161.53,163.8,177.4,172.88,174.68,172.88,176.5,173.78,176.5,171.96,172.88,174.23,171.51,163.35,162.43,155.17,150.18,140.66,135.67,124.77,117.06,102.54,80.77,67.15,54.45,36.75,26.77,20.42,4518.27
54,2022-10-25,0.0,0.0,7.21,5.09,4.67,4.24,3.82,3.82,4.24,5.51,8.91,13.57,25.45,37.32,60.23,76.34,100.51,117.91,130.2,148.02,153.95,164.98,170.07,166.26,170.07,170.07,168.8,165.83,167.1,160.74,159.47,159.47,153.53,150.99,143.78,137.41,134.87,122.57,117.05,104.76,96.7,88.64,71.68,55.98,39.87,29.27,21.63,14.42,4217.0
55,2022-10-26,0.0,0.0,6.82,5.97,4.69,4.69,4.27,3.84,4.69,5.55,8.96,14.08,24.32,36.27,58.03,73.82,100.28,118.2,130.57,142.09,155.33,163.0,162.15,163.43,170.68,167.7,168.97,166.42,165.99,166.42,165.14,170.68,163.86,157.46,151.06,141.25,135.27,123.75,120.33,108.81,102.83,81.93,69.13,51.21,39.26,29.87,21.34,15.79,4246.21
56,2022-10-27,0.0,0.0,7.54,5.86,5.03,4.18,3.77,4.18,4.6,5.44,9.21,12.98,24.29,35.18,59.46,74.54,96.72,117.65,130.22,142.36,154.09,159.11,162.46,164.13,169.99,161.62,164.55,159.95,159.53,161.62,163.72,157.86,158.69,150.74,146.55,139.85,135.66,126.03,116.4,105.93,101.33,80.81,65.32,50.25,37.68,28.89,22.61,15.91,4164.46
57,2022-10-28,0.0,0.0,7.72,6.43,5.15,5.15,4.72,4.29,4.72,5.58,8.58,14.16,23.59,36.02,57.47,77.2,106.36,118.37,134.23,148.81,157.4,164.69,167.26,171.55,171.55,170.69,171.55,170.69,167.26,169.4,171.98,169.84,162.54,150.53,147.96,142.81,128.66,121.8,109.36,99.5,92.64,76.76,66.9,57.89,42.03,31.31,24.87,18.02,4265.99
58,2022-10-29,0.0,0.0,8.55,6.05,5.34,4.63,3.92,4.27,4.27,4.63,7.12,9.97,20.65,28.13,46.65,63.37,83.68,92.57,107.52,121.06,131.74,136.36,144.91,149.54,146.7,145.27,147.4,137.79,142.42,136.36,133.16,129.24,123.19,118.21,117.49,108.59,106.46,97.92,97.55,90.8,86.16,73.71,61.24,48.78,37.74,27.41,21.01,15.31,3534.85
59,2022-10-30,0.0,0.0,6.5,5.2,4.55,3.89,3.89,3.25,3.25,3.89,5.85,7.47,14.94,20.14,32.81,47.42,61.71,73.73,83.15,94.52,103.29,109.13,117.91,124.73,125.69,125.37,126.35,119.85,126.67,120.5,123.75,117.58,118.23,113.68,107.84,105.89,110.43,108.16,108.81,100.04,95.81,91.59,80.22,62.36,41.58,29.24,22.08,15.26,3228.22
60,2022-10-31,0.0,0.0,7.05,6.11,4.7,4.23,4.23,3.76,4.23,4.7,7.98,12.21,20.67,34.77,57.78,77.51,103.34,119.78,140.46,152.2,167.23,169.58,183.67,178.97,180.85,178.97,182.74,179.92,182.74,178.04,178.97,180.39,177.57,169.11,168.17,160.65,155.48,145.62,140.46,129.18,121.2,106.17,83.61,69.52,56.37,38.05,27.72,21.14,4677.78
