,Date,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,total
44,2022-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.96,57.14,94.76,128.76,169.99,188.06,218.44,245.93,267.63,277.03,294.39,303.8,298.02,295.12,299.46,279.93,289.33,277.03,270.53,262.57,250.27,240.14,238.7,220.62,216.27,198.92,198.19,184.45,175.04,149.73,124.41,99.1,76.67,55.7,42.67,31.1,7061.87
45,2022-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4,40.97,66.74,96.48,125.56,150.01,169.17,192.3,210.14,222.04,239.88,253.75,255.73,255.07,257.06,243.84,257.72,245.17,251.77,239.21,240.54,231.29,219.39,215.43,224.68,220.06,221.37,203.53,194.94,186.35,163.22,126.88,84.58,59.47,44.94,31.06,6470.73
46,2022-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.42,69.65,115.77,155.3,207.07,240.01,281.43,304.95,335.08,339.78,368.02,358.6,362.37,358.6,366.14,360.49,366.14,356.72,358.6,361.43,355.79,338.84,336.96,321.9,311.54,291.78,281.43,258.84,242.84,212.71,167.53,139.3,112.95,76.24,55.53,42.35,9254.11
47,2022-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.88,80.48,129.87,164.62,216.75,254.25,280.77,319.18,331.99,355.77,366.73,358.51,366.73,366.73,363.99,357.59,360.34,346.62,343.87,343.87,331.07,325.58,310.03,296.32,290.83,264.3,252.42,225.89,208.52,191.15,154.56,120.72,85.97,63.1,46.64,31.1,8961.75
48,2022-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.32,76.53,122.46,155.77,211.6,249.41,275.52,299.84,327.75,343.95,342.16,344.86,360.17,353.86,356.56,351.16,350.26,351.16,348.46,360.17,345.76,332.25,318.74,298.04,285.43,261.12,253.91,229.61,217.0,172.88,145.86,108.05,82.84,63.02,45.02,33.31,8825.8
49,2022-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.64,77.69,131.34,164.63,213.65,259.9,287.64,314.46,340.36,351.46,358.86,362.56,375.5,357.01,363.48,353.31,352.38,357.01,361.63,348.69,350.54,332.96,323.71,308.91,299.66,278.39,257.12,234.0,223.82,178.5,144.28,110.98,83.24,63.82,49.94,35.14,9060.22
50,2022-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.18,78.17,124.71,167.51,230.79,256.86,291.29,322.93,341.54,357.36,362.94,372.25,372.25,370.39,372.25,370.39,362.94,367.6,373.18,368.53,352.71,326.65,321.07,309.9,279.18,264.3,237.31,215.9,201.01,166.58,145.17,125.64,91.21,67.94,53.98,39.09,9112.69
51,2022-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.69,54.06,89.65,121.8,160.81,177.91,206.66,232.66,253.19,262.08,278.51,287.41,281.93,279.19,283.3,264.82,273.71,262.08,255.93,248.4,236.77,227.18,225.82,208.71,204.6,188.18,187.5,174.49,165.6,141.65,117.7,93.74,72.53,52.69,40.37,29.42,6680.73
52,2022-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.18,36.64,59.69,86.29,112.28,134.16,151.29,171.97,187.93,198.57,214.52,226.94,228.7,228.12,229.89,218.07,230.48,219.25,225.16,213.94,215.11,206.84,196.2,192.66,200.93,196.79,197.98,182.02,174.34,166.66,145.97,113.47,75.65,53.19,40.18,27.77,5786.84
53,2022-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.44,68.01,113.05,151.65,202.2,234.37,274.81,297.78,327.2,331.79,359.37,350.17,353.85,350.17,357.53,352.01,357.53,348.33,350.17,352.93,347.42,330.88,329.04,314.33,304.22,284.92,274.81,252.75,237.12,207.72,163.6,136.03,110.29,74.45,54.23,41.35,9036.5
54,2022-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.64,75.74,122.22,154.93,203.99,239.28,264.23,300.38,312.44,334.81,345.14,337.39,345.14,345.14,342.55,336.54,339.12,326.2,323.62,323.62,311.57,306.41,291.78,278.86,273.7,248.75,237.55,212.59,196.24,179.88,145.46,113.61,80.9,59.39,43.9,29.26,8433.96
55,2022-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.38,73.65,117.83,149.88,203.6,240.0,265.12,288.51,315.37,330.97,329.23,331.83,346.56,340.5,343.1,337.89,337.03,337.89,335.29,346.56,332.7,319.7,306.7,286.78,274.64,251.26,244.32,220.93,208.8,166.35,140.35,103.97,79.71,60.65,43.32,32.06,8492.41
56,2022-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.31,71.42,120.73,151.34,196.41,238.92,264.43,289.08,312.89,323.09,329.9,333.3,345.2,328.19,334.14,324.79,323.94,328.19,332.44,320.54,322.24,306.08,297.58,283.98,275.48,255.93,236.37,215.11,205.76,164.09,132.63,102.03,76.52,58.67,45.91,32.31,8328.95
57,2022-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.92,73.19,116.76,156.84,216.09,240.49,272.72,302.35,319.77,334.58,339.81,348.52,348.52,346.79,348.52,346.79,339.81,344.17,349.4,345.04,330.23,305.83,300.6,290.15,261.39,247.45,222.18,202.14,188.2,155.97,135.92,117.63,85.38,63.61,50.54,36.59,8531.92
58,2022-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,57.2,94.86,128.9,170.17,188.28,218.69,246.21,267.93,277.34,294.72,304.14,298.34,295.44,299.79,280.24,289.65,277.34,270.83,262.86,250.55,240.41,238.97,220.86,216.52,199.14,198.41,184.65,175.24,149.89,124.55,99.2,76.75,55.76,42.72,31.14,7069.69
59,2022-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.33,40.88,66.6,96.26,125.27,149.68,168.79,191.87,209.68,221.55,239.34,253.19,255.17,254.51,256.49,243.31,257.15,244.62,251.21,238.69,240.01,230.78,218.9,214.95,224.18,219.57,220.88,203.08,194.51,185.94,162.86,126.6,84.4,59.34,44.84,30.99,6456.43
60,2022-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.86,70.41,117.04,157.01,209.34,242.65,284.51,308.3,338.75,343.51,372.05,362.54,366.34,362.54,370.15,364.44,370.15,360.64,362.54,365.39,359.68,342.55,340.65,325.43,314.96,294.98,284.51,261.68,245.49,215.05,169.38,140.83,114.19,77.07,56.14,42.82,9355.57
