,Date,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,total
48,2022-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,31.31,50.1,63.73,86.56,102.03,112.71,122.66,134.08,140.71,139.97,141.08,147.34,144.76,145.86,143.66,143.29,143.66,142.56,147.34,141.44,135.92,130.39,121.93,116.76,106.83,103.88,93.93,88.78,70.73,59.68,44.2,33.88,25.78,18.42,13.63,3610.58
49,2022-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.95,31.79,53.73,67.35,87.4,106.32,117.67,128.64,139.24,143.78,146.81,148.32,153.62,146.05,148.7,144.54,144.16,146.05,147.94,142.65,143.4,136.22,132.43,126.38,122.59,113.89,105.19,95.72,91.57,73.02,59.03,45.4,34.05,26.11,20.43,14.38,3706.51
50,2022-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.94,31.98,51.02,68.53,94.41,105.08,119.16,132.11,139.72,146.2,148.47,152.28,152.28,151.53,152.28,151.53,148.47,150.38,152.66,150.76,144.29,133.63,131.34,126.78,114.22,108.12,97.08,88.33,82.24,68.14,59.39,51.39,37.31,27.79,22.08,15.99,3727.92
51,2022-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.23,22.12,36.67,49.83,65.79,72.78,84.54,95.18,103.57,107.22,113.94,117.57,115.33,114.21,115.89,108.34,111.97,107.22,104.7,101.62,96.86,92.93,92.38,85.38,83.7,76.98,76.7,71.39,67.74,57.94,48.15,38.35,29.68,21.56,16.52,12.03,2733.01
52,2022-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.12,14.99,24.42,35.3,45.93,54.88,61.89,70.36,76.88,81.23,87.76,92.84,93.57,93.32,94.05,89.21,94.29,89.7,92.12,87.52,88.0,84.62,80.26,78.81,82.2,80.51,80.99,74.46,71.32,68.18,59.72,46.42,30.95,21.76,16.44,11.37,2367.38
53,2022-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.55,27.83,46.25,62.04,82.72,95.88,112.42,121.83,133.85,135.73,147.01,143.26,144.76,143.26,146.26,144.01,146.26,142.5,143.26,144.39,142.13,135.35,134.6,128.59,124.45,116.56,112.42,103.4,97.01,84.98,66.92,55.65,45.12,30.45,22.18,16.92,3696.79
54,2022-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.13,30.98,50.0,63.38,83.45,97.89,108.1,122.88,127.81,136.97,141.2,138.02,141.2,141.2,140.14,137.68,138.73,133.44,132.39,132.39,127.47,125.35,119.36,114.08,111.97,101.76,97.19,86.97,80.28,73.59,59.51,46.48,33.1,24.29,17.96,11.97,3450.3
55,2022-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,30.13,48.2,61.32,83.29,98.17,108.46,118.03,129.02,135.39,134.69,135.75,141.77,139.29,140.35,138.23,137.87,138.23,137.17,141.77,136.1,130.78,125.47,117.31,112.36,102.79,99.95,90.38,85.42,68.05,57.42,42.54,32.61,24.81,17.72,13.11,3474.16
56,2022-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.17,29.21,49.39,61.92,80.35,97.73,108.18,118.26,128.0,132.17,134.96,136.35,141.22,134.26,136.7,132.87,132.52,134.26,136.0,131.13,131.83,125.22,121.74,116.18,112.7,104.7,96.69,88.0,84.17,67.13,54.26,41.74,31.31,24.0,18.78,13.22,3407.3
57,2022-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,29.95,47.77,64.16,88.4,98.38,111.57,123.69,130.81,136.88,139.02,142.58,142.58,141.87,142.58,141.87,139.02,140.79,142.94,141.15,135.09,125.11,122.97,118.7,106.94,101.24,90.89,82.7,76.99,63.8,55.6,48.12,34.93,26.02,20.67,14.97,3490.33
58,2022-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.18,23.4,38.8,52.73,69.62,77.02,89.46,100.72,109.61,113.46,120.56,124.41,122.05,120.86,122.64,114.64,118.5,113.46,110.79,107.54,102.5,98.35,97.76,90.35,88.57,81.46,81.17,75.54,71.68,61.32,50.95,40.58,31.4,22.81,17.48,12.74,2892.12
59,2022-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.41,16.73,27.24,39.39,51.25,61.23,69.05,78.5,85.78,90.64,97.92,103.57,104.39,104.12,104.93,99.53,105.2,100.07,102.77,97.64,98.18,94.4,89.55,87.93,91.71,89.82,90.36,83.08,79.58,76.06,66.63,51.79,34.52,24.27,18.34,12.68,2641.26
60,2022-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.13,28.8,47.88,64.23,85.64,99.27,116.4,126.12,138.58,140.52,152.21,148.31,149.87,148.31,151.42,149.08,151.42,147.53,148.31,149.48,147.14,140.13,139.36,133.13,128.84,120.68,116.4,107.05,100.43,87.98,69.29,57.61,46.71,31.53,22.97,17.51,3827.27
